
28 Nov 2016
11:40 pause
13:30 meeting
15:15 pause
15:25 lunch
16:00 diff
17:00 pause
17:35 code
18:30 pause
19:35 left

29 Nov 2016
13:40 pause
14:30 code
15:20 pause
15:50 code
17:05 pause
17:35 code
18:30 pause
18:40 code
19:20 left

30 Nov 2016
11:30 pause
12:40 code
13:20 lunch
14:30 code
15:30 pause
16:50 code
17:50 pause
18:45 code
19:25 pause
20:30 code
21:40 pause
22:10 code
23:35 left

1 Dec 2016
13:15 pause
13:55 code
14:45 pause
15:00 code
16:10 pause
16:20 code
17:40 pause
18:00 code
19:35 pause
20:25 code
21:00 pause
21:10 code
21:30 lunch
21:45 code
22:20 pause
22:30 left

2 Dec 2016
13:20 pause
13:40 code
14:00 pause
14:05 code
14:20 pause
14:30 code
15:15 pause
17:10 left

3 Dec 2016
16:20 pause
17:20 code
17:55 pause
18:05 code
19:05 pause
19:15 code
21:15 lunch
21:25 left

4 Dec 2016
14:20 pause
15:50 code
16:25 pause
16:35 code
18:15 pause
18:30 code
19:00 left
