
27 Jun 2017
8:20 pause
9:40 code
10:25 pause
10:35 code
11:10 pause
14:00 code
14:45 pause
14:55 code
15:55 pause
16:05 code
17:10 pause
18:35 code
19:15 pause
20:10 left

28 Jun 2017
16:40 pause
18:00 code
19:10 pause
19:20 code
20:05 pause
21:40 left

29 Jun 2017
15:05 code
15:15 pause
16:10 code
16:50 pause
17:00 code
17:55 pause
19:10 code
19:40 pause
20:30 left

30 Jun 2017
11:55 pause
12:10 code
12:20 pause
14:15 code
15:10 pause
15:40 code
16:40 pause
16:50 code
17:20 pause
19:10 code
19:30 pause
21:20 left

2 Jul 2017
6:40 pause
9:50 code
10:50 pause
12:50 code
13:40 left

3 Jul 2017
8:30 pause
9:10 code
9:30 pause
10:35 code
11:25 pause
11:35 code
12:00 lunch
12:40 code
13:10 pause
13:20 code
14:20 pause
15:45 code
17:05 pause
18:40 code
19:20 pause
20:30 left
