
7 Aug 2017
12:00 pause
12:55 code
13:40 pause
13:55 code
14:00 pause
14:10 code
14:10 code
15:45 pause
15:55 code
17:35 pause
17:45 code
19:10 pause
19:55 left

8 Aug 2017
14:45 code
15:05 pause
15:15 papers
16:05 pause
16:15 code
17:05 pause
17:30 code
17:40 pause
18:00 left

9 Aug 2017
15:10 pause
15:40 code
16:25 pause
16:40 code
17:30 pause
17:40 code
18:30 pause
18:35 code
19:20 left

10 Aug 2017
11:00 social
12:00 pause
14:00 code
15:20 pause
15:35 code
16:40 pause
16:50 code
17:20 pause
20:15 left

11 Aug 2017
14:30 pause
15:05 code
15:55 pause
16:05 code
16:35 pause
16:45 code
18:10 pause
18:20 code
18:25 pause
18:45 left

12 Aug 2017
17:55 pause
21:00 left

13 Aug 2017
8:30 pause
12:00 left

14 Aug 2017
9:20 pause
10:00 social
12:10 pause
14:05 code
15:00 pause
15:10 social
16:30 pause
17:10 left

15 Aug 2017
9:10 pause
10:00 code
10:15 pause
11:05 code
11:50 pause
12:10 code
12:30 pause
13:15 code
13:55 pause
14:05 code
15:00 pause
15:10 code
16:20 pause
16:30 code
17:25 pause
17:35 code
19:00 pause
19:10 left

17 Aug 2017
7:10 pause
8:15 code
8:55 pause
9:10 code
10:20 pause
11:00 code
11:50 pause
12:30 code
12:45 pause
13:05 code
13:55 pause
14:05 code
14:45 left

18 Aug 2017
11:40 pause
13:40 code
14:25 pause
14:50 code
15:35 pause
15:45 code
17:00 pause
17:10 code
18:15 pause
18:55 left

19 Aug 2017
9:00 pause
15:10 left

21 Aug 2017
9:00 pause
10:10 code
11:05 pause
16:10 left

22 Aug 2017
6:40 code
11:00 social
13:00 pause
15:30 left

23 Aug 2017
9:00 code
13:00 left

24 Aug 2017
10:10 pause
11:20 code
13:10 pause
13:20 code
13:25 social
15:00 left

25 Aug 2017
7:30 pause
8:30 code
9:20 pause
9:30 code
10:05 pause
10:15 code
11:20 pause
11:30 code
11:40 pause
11:50 papers
12:15 pause
13:45 social
15:00 pause
16:00 code
16:30 left

26 Aug 2017
14:00 pause
18:30 left

28 Aug 2017
11:00 pause
12:40 code
13:30 pause
13:40 code
14:30 pause
14:50 code
15:15 pause
15:25 code
16:20 pause
16:30 code
17:15 pause
17:25 code
18:20 left

29 Aug 2017
11:30 unstructured
19:10 left

30 Aug 2017
10:15 pause
11:40 code
12:30 pause
13:55 code
14:45 pause
17:30 code
18:25 pause
20:20 left
