
31 Aug 2017
11:50 pause
12:00 code
12:30 pause
13:05 code
13:25 pause
13:30 code
15:20 pause
15:30 code
16:50 pause
17:00 code
18:00 left

1 Sep 2017
13:55 pause
14:40 code
15:20 pause
15:30 code
16:10 pause
16:30 code
17:45 pause
18:20 left

2 Sep 2017
13:30 pause
20:10 left

5 Sep 2017
14:00 code
18:20 pause
19:00 left

6 Sep 2017
5:50 pause
9:00 documents
10:30 pause
10:50 social
11:30 pause
11:40 social
12:40 pause
13:45 left

7 Sep 2017
15:05 code
17:10 left

8 Sep 2017
15:05 pause
15:30 code
16:20 pause
16:30 code
17:20 pause
17:30 code
18:40 pause
18:50 code
19:40 left

9 Sep 2017
18:50 pause
21:25 code
22:00 code
22:05 pause
23:00 left

11 Sep 2017
11:00 pause
11:30 code
12:30 social
13:10 code
13:55 pause
14:00 code
14:50 pause
15:00 code
16:30 pause
16:40 social
17:40 pause
17:50 code
18:00 pause
19:20 left

12 Sep 2017
00:00 pause
1:50 code
3:50 pause
5:50 code
7:30 pause
7:50 code
8:15 pause
8:40 code
9:30 pause
10:30 social
12:30 pause
12:40 code
13:50 left

13 Sep 2017
16:30 code
16:50 pause
17:00 code
17:55 pause
18:10 code
18:50 pause
20:00 code
20:50 pause
21:05 code
22:05 left

14 Sep 2017
16:00 pause
17:15 code
17:50 pause
18:00 code
18:50 pause
19:30 code
20:10 left

17 Sep 2017
00:00 pause
2:10 code
2:40 pause
4:00 code
5:30 pause
6:25 code
7:55 pause
10:00 code
11:20 pause
12:00 left

23 Sep 2017
8:00 pause
11:10 code
11:50 pause
12:05 code
12:50 pause
16:40 code
17:20 pause
17:30 code
18:25 pause
18:35 code
19:05 pause
19:40 left

24 Sep 2017
8:35 pause
12:00 code
12:35 pause
17:30 left

