
27 Feb 2017
10:40 pause
11:20 code
12:00 pause
12:10 code
13:30 pause
13:40 code
14:55 pause
15:45 code
17:30 pause
17:40 code
19:05 pause
19:30 code
19:45 pause
20:15 left

28 Feb 2017
10:10 pause
10:50 code
11:30 pause
12:10 code
13:00 pause
13:30 code
14:45 pause
16:10 code
16:55 pause
17:05 code
18:05 pause
18:30 code
19:25 pause
19:35 code
20:00 pause
20:20 left

1 Mar 2017
10:25 pause
13:10 code
14:00 pause
14:10 code
14:45 pause
15:20 code
15:55 pause
16:05 code
17:40 pause
17:50 code
18:55 pause
19:05 code
19:25 left

2 Mar 2017
10:55 pause
11:20 papers
11:40 pause
12:05 social
13:10 pause
13:20 code
14:10 lunch
15:05 code
15:40 pause
15:50 code
17:10 pause
17:30 code
18:00 pause
18:10 code
18:50 pause
19:50 code
20:55 pause
21:20 left

3 Mar 2017
10:10 pause
11:20 code
12:10 lunch
13:05 code
13:50 pause
14:10 code
15:10 pause
15:20 code
16:20 pause
16:55 code
17:05 pause
17:15 code
18:00 pause
18:10 code
19:30 pause
19:40 code
20:25 pause
21:00 left

4 Mar 2017
11:50 pause
15:20 code
16:10 pause
16:20 code
17:05 pause
18:15 code
18:35 code
19:20 left

5 Mar 2017
12:30 pause
14:00 code
14:35 pause
14:45 code
15:40 pause
16:15 code
16:55 pause
17:10 code
17:50 pause
17:55 left
