
2 Jan 2017
14:15 pause
18:30 code
19:50 pause
20:20 code
20:40 left

3 Jan 2017
16:00 pause
18:05 code
18:25 pause
18:50 code
20:00 pause
21:00 code
22:40 left

4 Jan 2017
16:40 pause
18:20 code
19:10 pause
19:40 code
20:20 pause
20:40 code
21:30 pause
21:55 code
23:00 left

5 Jan 2017
16:20 pause
16:40 diff
17:00 pause
17:30 code
17:50 pause
18:10 code
18:20 pause
18:40 code
19:35 pause
20:45 code
21:45 pause
21:55 code
23:40 left

6 Jan 2017
14:40 pause
15:00 diff
15:25 code
16:00 pause
16:40 code
17:05 lunch
17:40 code
18:25 pause
19:15 code
20:30 pause
20:45 code
21:55 pause
22:10 code
22:50 pause
23:00 code
23:59 left

7 Jan 2017
15:10 pause
16:10 code
16:35 pause
16:45 code
17:50 pause
18:30 code
18:40 pause
21:00 left

8 Jan 2017
13:40 pause
14:20 code
14:30 pause
15:35 code
16:00 pause
16:35 code
17:10 pause
18:00 lunch
18:20 code
19:30 pause
19:40 code
20:30 pause
21:30 left

9 Jan 2017
10:10 meeting
11:20 pause
11:50 code
13:00 pause
13:20 code
14:10 pause
15:00 code
15:20 pause
16:00 code
17:10 pause
17:40 code
18:20 pause
18:30 code
19:10 pause
19:50 left

10 Jan 2017
14:00 pause
14:20 code
14:30 pause
15:45 code
16:40 lunch
17:00 code
18:00 pause
18:15 code
19:20 pause
20:05 code
20:40 pause
20:50 code
21:40 left

11 Jan 2017
13:55 pause
15:20 code
15:40 pause
16:00 code
17:00 pause
17:20 code
18:15 pause
18:35 code
20:00 pause
22:00 left

12 Jan 2017
14:20 pause
15:20 code
16:10 pause
16:25 code
17:50 pause
18:30 code
18:50 pause
19:10 code
19:45 pause
19:55 code
21:05 pause
21:35 left

13 Jan 2017
14:50 pause
16:40 code
17:00 pause
19:25 code
21:00 pause
21:15 code
21:30 pause
21:40 code
22:40 pause
23:40 left

14 Jan 2017
15:30 code
15:40 lunch
16:20 diff
17:00 pause
17:10 diff
17:25 pause
17:45 diff
18:10 pause
19:30 code
20:20 pause
20:55 left
