
24 Apr 2017
15:20 pause
16:30 code
17:10 social
18:20 code
18:50 pause
20:00 left

25 Apr 2017
15:20 pause
17:10 code
17:45 pause
18:00 code
19:30 pause
20:00 code
20:20 pause
21:00 left

26 Apr 2017
14:00 pause
14:10 code
15:10 pause
16:30 code
16:55 pause
17:05 code
18:20 pause
18:50 code
19:10 pause
19:20 code
19:50 pause
20:00 code
21:50 pause
22:00 code
22:40 pause
23:10 left

27 Apr 2017
13:30 pause
17:05 left

28 Apr 2017
14:00 pause
15:30 code
16:40 pause
17:40 code
18:10 pause
18:20 code
19:15 pause
19:25 code
20:20 pause
20:40 code
21:35 pause
21:55 left


