
3 Apr 2017
15:40 pause
17:20 code
18:00 pause
18:30 code
18:55 pause
19:30 left

4 Apr 2017
12:10 pause
14:40 code
15:40 pause
15:50 code
17:20 pause
17:30 code
17:55 pause
18:00 code
18:25 pause
19:00 left

5 Apr 2017
13:30 pause
15:15 lunch
16:00 code
17:00 pause
17:10 code
18:10 pause
19:00 code
19:15 pause
19:25 code
20:40 left

6 Apr 2017
15:00 pause
16:00 code
16:30 pause
16:40 code
17:30 pause
17:40 code
18:40 pause
19:00 code
20:15 pause
20:25 code
21:15 left

7 Apr 2017
14:30 pause
15:05 code
15:45 pause
16:00 code
16:45 pause
17:00 code
18:00 pause
18:10 code
18:20 pause
19:00 left

9 Apr 2017
18:05 pause
18:55 code
19:05 pause
19:30 code
20:10 pause
20:20 code
20:50 left

