
18 Apr 2017
10:50 pause
11:50 code
12:45 pause
12:55 code
13:20 visa
15:50 lunch
16:30 code
16:50 pause
17:00 code
17:50 pause
18:10 left

19 Apr 2017
12:50 pause
13:15 code
13:50 doctor
14:50 lunch
15:25 social
16:30 help
18:40 pause
19:30 left

20 Apr 2017
15:00 pause
16:10 code
16:50 pause
18:30 code
20:20 left

21 Apr 2017
9:00 pause
9:45 code
10:35 pause
10:45 code
11:50 pause
12:10 code
12:50 pause
14:30 code
15:30 pause
15:40 code
16:00 pause
17:00 code
18:00 pause
18:10 code
19:15 pause
19:25 code
19:55 left

22 Apr 2017
16:00 pause
17:50 code
18:45 pause
18:55 code
19:35 pause
20:10 code
21:10 pause
21:20 code
22:10 pause
22:55 left

23 Apr 2017
11:30 pause
12:10 code
12:45 pause
12:55 code
15:20 pause
15:40 code
16:10 pause
16:25 code
17:40 pause
17:50 code
18:55 pause
19:05 code
19:30 pause
19:50 left
