
6 Nov 2017
8:10 pause
10:40 papers
11:30 pause
11:40 lunch
15:30 pause
16:00 code
16:45 pause
16:55 code
17:40 pause
18:30 code
18:50 pause
19:50 left

7 Nov 2017
9:50 pause
11:10 goto
13:00 documents
14:15 pause
14:25 code
15:00 pause
15:10 code
15:50 pause
17:00 left

8 Nov 2017
13:40 pause
16:45 papers
17:25 pause
18:20 left

9 Nov 2017
10:05 pause
11:30 papers
12:40 pause
13:40 code
14:35 pause
14:55 code
16:15 pause
16:25 code
17:20 pause
17:45 code
18:40 pause
20:40 left

11 Nov 2017
10:30 pause
13:15 code
14:20 pause
14:40 code
16:10 pause
17:20 code
17:40 pause

12 Nov 2017
9:10 pause
11:35 code
12:55 left

13 Nov 2017
14:00 pause
14:20 code
15:00 social
15:55 code
16:25 social
17:30 pause
17:40 code
17:55 social
18:20 pause
19:30 left

14 Nov 2017
13:00 pause
14:30 code
15:20 pause
15:30 code
17:10 pause
17:20 code
17:55 pause
18:20 left

15 Nov 2017
11:40 pause
12:30 code
13:00 social
14:30 pause
16:10 left

16 Nov 2017
11:50 pause
12:30 code
13:15 pause
13:40 code
15:10 pause
15:20 code
15:45 pause
16:00 code
16:40 pause
17:05 code
18:00 pause
18:30 code
19:45 pause
20:15 left

17 Nov 2017
15:10 pause
15:30 papers
16:00 pause
18:20 left

21 Nov 2017
16:00 pause
16:40 papers
17:20 pause
17:45 papers
18:20 pause
18:30 papers
19:25 pause
19:35 code
20:10 pause
20:50 code
21:10 pause
21:40 left

22 Nov 2017
15:00 pause
15:30 papers
15:55 code
16:40 pause
17:00 papers
17:20 code
17:45 pause
17:55 code
19:20 pause
19:50 code
21:45 pause
22:05 code
22:50 pause
23:10 code
23:55 left

23 Nov 2017
9:45 pause
10:00 social
11:40 pause
12:30 transport
13:30 pause
14:20 code
14:55 pause
16:10 code
17:20 left

24 Nov 2017
14:50 pause
15:50 code
16:50 pause
17:00 code
18:00 pause
20:00 code
21:40 pause
21:55 code
22:25 pause

25 Nov 2017
15:10 pause
17:50 code
19:05 pause
20:10 code
20:20 left

26 Nov 2017
14:45 pause
15:30 documents
16:20 pause
18:30 code
19:35 pause
19:45 code
20:50 left

27 Nov 2017
13:30 pause
14:10 code
14:40 pause
14:50 code
16:10 pause
16:20 code
17:25 pause
17:35 code
18:45 pause
19:40 code
20:20 pause
21:10 code
22:35 left

28 Nov 2017
8:10 pause
10:00 social
11:50 pause
12:05 left

29 Nov 2017
12:55 pause
13:30 papers
14:00 pause
14:15 papers
14:50 pause
15:30 code
16:20 pause
16:30 code
17:25 pause
17:50 code
18:30 pause
18:40 code
20:55 left

30 Nov 2017
15:10 pause
16:05 code
17:10 pause
17:15 code
17:45 pause
17:55 code
18:30 pause
19:00 code
19:25 pause
19:35 code
20:05 pause
21:30 code
22:40 left

3 Dec 2017
8:30 pause
9:20 code
10:10 pause
13:40 code
14:50 pause
15:00 code
16:05 pause
16:10 code
17:30 left

4 Dec 2017
9:00 pause
12:20 code
12:45 lunch
13:10 code
14:00 pause
15:50 code
17:20 pause
17:45 code
19:00 pause
19:15 left

5 Dec 2017
7:00 pause
8:40 code
9:35 pause
10:10 code
10:40 pause
11:20 code
12:30 pause
15:15 code
15:40 pause
16:30 code
18:00 left

6 Dec 2017
7:40 pause
11:00 code
11:50 pause
12:00 code
12:45 pause
15:50 code
15:55 pause
16:10 code
17:25 left

7 Dec 2017
7:15 pause
9:30 diff
15:20 pause
16:30 left

8 Dec 2017
8:00 pause
10:20 code
10:50 pause
11:40 code
12:25 pause
13:40 code
14:20 pause
15:00 code
15:50 pause
18:20 left

9 Dec 2017
7:50 pause
18:30 left

10 Dec 2017
13:40 pause
15:30 left

11 Dec 2017
9:00 pause
11:05 code
12:00 pause
12:55 code
13:20 pause
14:25 code
15:20 pause
16:30 code
16:45 pause
16:55 code
18:25 pause
19:05 left

12 Dec 2017
10:30 pause
12:20 code
12:50 pause

