
22 Jul 2017
14:40 pause
18:20 left

23 Jul 2017
13:30 pause
13:50 code
14:15 pause
17:50 left

28 Jul 2017
14:00 pause
14:15 code
14:40 pause
15:10 code
16:10 pause
16:20 code
17:25 pause
17:35 code
18:20 left

31 Jul 2017
15:05 pause
15:15 code
16:25 pause
16:45 code
17:30 pause
17:45 code
18:45 pause
18:55 code
20:00 left

1 Aug 2017
14:20 code
14:50 pause
15:10 code
15:35 pause
15:45 code
16:20 pause
16:40 code
16:50 pause
17:00 code
17:20 pause
17:35 code
18:15 pause
18:25 code
19:20 left

2 Aug 2017
12:20 pause
12:40 code
13:05 pause
13:20 code
13:25 pause
13:35 code
14:10 pause
14:20 code
15:20 pause
15:30 code
16:40 pause
16:50 code
17:40 pause
17:50 code
19:15 left

3 Aug 2017
15:40 pause
16:00 code
16:50 pause
17:05 code
17:50 pause
18:15 code
18:40 pause
18:55 code
20:00 pause
20:10 code
21:05 left

4 Aug 2017
9:30 pause
14:30 left

5 Aug 2017
11:20 pause
14:30 code
15:05 pause
15:20 code
16:10 pause
18:15 code
19:15 pause
19:30 code
20:00 pause
21:25 left

6 Aug 2017
13:15 pause
16:05 violin
16:50 pause
17:40 code
18:30 pause
19:40 left
