
26 Mar 2017
15:10 pause
16:05 code
17:30 pause
18:30 code
19:10 pause
19:30 code
20:10 pause
20:45 code
21:00 left

27 Mar 2017
13:20 pause
14:00 social
15:30 pause
16:30 code
17:00 pause
17:40 code
18:05 pause
18:20 code
18:55 pause
20:20 code
20:45 left

28 Mar 2017
13:40 pause
14:20 code
14:55 pause
15:30 code
16:55 pause
17:10 code
18:10 pause
18:25 code
19:10 pause
19:40 code
20:10 pause
20:20 code
20:40 pause
21:00 left

29 Mar 2017
12:30 pause
13:10 code
13:30 pause
14:15 code
14:40 pause
16:30 code
17:10 pause
17:20 code
18:10 pause
18:50 left

30 Mar 2017
14:20 pause
15:45 code
16:00 pause
16:10 code
17:00 pause
17:10 code
17:40 pause
17:50 code
19:00 left

31 Mar 2017
14:20 pause
15:45 code
16:00 pause
16:10 code
17:00 pause
17:10 code
17:40 pause
17:50 code
18:45 pause
19:00 left

