
12 Jun 2017
9:50 pause
10:30 code
11:05 pause
11:50 code
12:15 pause
12:30 lunch
13:40 code
14:00 pause
14:45 code
15:25 pause
15:35 code
16:00 pause
16:10 code
17:00 pause
17:50 code
19:15 left

13 Jun 2017
14:10 lunch
14:45 code
16:30 pause
16:40 code
17:10 pause
17:35 code
18:00 pause
18:10 code
18:30 pause
19:10 code
20:30 pause
21:20 left

14 Jun 2017
15:25 pause
17:15 code
18:10 pause
18:20 code
19:15 pause
20:30 left

15 Jun 2017
13:50 lunch
14:30 pause
15:00 code
15:50 pause
16:00 code
16:40 pause
16:50 code
17:50 pause
18:10 code
19:00 pause
19:15 code
19:40 pause
20:05 code
20:10 left

16 Jun 2017
6:40 pause
9:30 reading
10:30 social
13:00 left

17 Jun 2017
14:00 pause
16:00 code
17:20 pause
17:30 code
18:35 pause
19:50 code
20:20 pause
20:30 code
21:35 left

18 Jun 2017
17:00 pause
18:40 code
19:20 pause
20:30 left

19 Jun 2017
14:40 pause
15:40 code
16:30 pause
16:40 code
17:20 pause
17:30 code
18:20 pause
19:10 code
19:50 pause
21:30 left

20 Jun 2017
7:05 pause
8:30 code
9:25 pause
9:35 code
10:40 pause
11:00 code
11:30 pause
12:30 code
13:10 left

21 Jun 2017
14:45 code
15:00 pause
16:00 code
16:35 pause
16:50 code
17:25 pause
17:35 code
18:50 pause
19:00 code
19:10 pause
20:30 code
20:40 left

22 Jun 2017
13:40 pause
14:25 code
15:35 pause
16:00 code
17:05 pause
17:20 code
18:00 pause
19:10 code
19:50 pause
20:45 code
21:20 pause
21:30 code
23:59 left

23 Jun 2017
14:20 pause
14:30 code
14:50 pause
15:30 code
16:20 pause
16:30 code
17:20 pause
19:00 code
19:20 pause
19:30 code
20:30 pause
21:10 left

24 Jun 2017
16:15 pause
19:10 code
20:00 pause
20:25 left

25 Jun 2017
7:50 pause
9:30 code
10:00 pause
10:10 code
11:00 pause
11:10 code
11:20 pause
13:50 code
14:00 left

26 Jun 2017
8:20 pause
9:40 code
10:20 pause
11:40 code
12:15 pause
12:25 code
13:00 lunch
13:55 code
14:50 pause
15:10 code
15:40 pause
15:50 code
16:45 pause
18:00 code
18:30 pause
18:40 code
19:25 pause
20:00 left

