
4 Jul 2017
11:50 pause
12:40 code
13:30 lunch
14:55 code
15:40 pause
16:20 code
16:30 left

6 Jul 2017
6:40 pause
8:20 code
9:30 pause
9:40 code
10:45 pause
10:55 code
11:55 pause
13:00 code
13:40 pause
14:40 left

7 Jul 2017
6:40 pause
7:20 code
8:05 pause
8:20 code
9:30 pause
10:20 code
12:20 pause
12:50 code
13:25 lunch
13:40 code
14:45 pause
15:40 left

8 Jul 2017
8:30 pause
9:50 code
10:15 pause
13:20 left

9 Jul 2017
12:40 pause
18:00 left

10 Jul 2017
9:50 code
10:55 pause
11:05 code
11:20 pause
12:35 code
12:45 pause
13:20 code
13:40 pause
19:20 left

11 Jul 2017
6:50 pause
8:20 code
9:00 pause
9:10 code
10:10 pause
10:25 code
11:35 lunch
14:10 code
15:40 pause
15:50 code
16:20 pause
16:30 code
17:20 pause
17:30 code
18:00 pause
18:40 left

12 Jul 2017
8:35 pause
8:40 code
8:55 pause
10:10 code
11:50 pause
12:00 code
12:40 lunch
14:35 code
15:10 pause
15:20 code
16:25 pause
16:40 code
17:30 pause
18:50 left

13 Jul 2017
7:20 pause
9:20 code
9:40 pause
12:40 code
13:10 pause
14:30 code
14:45 pause
15:20 code
16:20 left

14 Jul 2017
8:50 pause
12:50 seminar
16:00 left

15 Jul 2017
10:40 pause
16:20 code
17:10 pause
17:20 code
17:55 pause
18:50 left

16 Jul 2017
16:30 pause
18:30 code
19:25 pause
20:35 left

17 Jul 2017
10:00 social
15:00 left

18 Jul 2017
10:00 social
18:00 left

19 Jul 2017
11:30 social
16:15 pause
18:00 code
19:35 left

20 Jul 2017
11:00 pause
12:15 code
12:30 pause
13:25 code
14:15 pause
14:25 code
15:00 pause
15:20 code
16:30 pause
16:45 code
17:40 pause
17:50 code
18:25 pause
19:00 left

21 Jul 2017
11:20 pause
11:40 code
12:00 pause
12:30 code
12:55 pause
13:10 code
13:50 social
14:40 pause
14:50 code
15:20 pause
15:40 code
16:35 pause
16:45 code
17:10 pause
17:30 code
18:00 left

